Date,Open,High,Low,Close,index
2002-12-12,741.8,747.9,739.85,744.95,NSE/CNXMIDCAP200
2002-12-13,748.05,755.75,748.05,754.85,NSE/CNXMIDCAP200
2002-12-16,757.05,763.3,748.4,749.75,NSE/CNXMIDCAP200
2002-12-17,750.4,751.1,737.15,742.65,NSE/CNXMIDCAP200
2002-12-18,742.75,749.8,742.75,748.55,NSE/CNXMIDCAP200
2002-12-19,747.7,754.4,745.2,750.05,NSE/CNXMIDCAP200
2002-12-20,750.85,756.7,750.0,752.9,NSE/CNXMIDCAP200
2002-12-23,754.15,755.3,747.35,747.75,NSE/CNXMIDCAP200
2002-12-24,748.65,753.0,747.7,752.15,NSE/CNXMIDCAP200
2002-12-26,754.25,759.7,754.25,755.9,NSE/CNXMIDCAP200
2002-12-27,756.9,760.4,756.8,757.85,NSE/CNXMIDCAP200
2002-12-30,755.9,757.85,752.8,756.9,NSE/CNXMIDCAP200
2002-12-31,757.9,764.65,757.9,760.6,NSE/CNXMIDCAP200
2003-01-01,762.45,765.95,762.45,764.65,NSE/CNXMIDCAP200
2003-01-02,766.6,768.95,757.7,758.45,NSE/CNXMIDCAP200
2003-01-03,761.6,763.4,755.45,756.2,NSE/CNXMIDCAP200
2003-01-06,758.45,760.0,749.6,750.2,NSE/CNXMIDCAP200
2003-01-07,752.95,755.2,747.15,749.0,NSE/CNXMIDCAP200
2003-01-08,752.35,759.75,752.35,758.6,NSE/CNXMIDCAP200
2003-01-09,759.2,768.9,759.2,768.05,NSE/CNXMIDCAP200
2003-01-10,769.35,771.3,762.5,763.55,NSE/CNXMIDCAP200
2003-01-13,763.6,767.8,760.8,764.8,NSE/CNXMIDCAP200
2003-01-14,766.95,772.25,766.95,769.0,NSE/CNXMIDCAP200
2003-01-15,771.4,776.55,771.2,772.7,NSE/CNXMIDCAP200
2003-01-16,773.35,779.9,773.35,778.6,NSE/CNXMIDCAP200
2003-01-17,778.7,783.1,777.8,780.2,NSE/CNXMIDCAP200
2003-01-20,780.8,784.1,778.3,778.6,NSE/CNXMIDCAP200
2003-01-21,779.75,785.9,778.4,780.5,NSE/CNXMIDCAP200
2003-01-22,782.8,786.2,780.8,781.75,NSE/CNXMIDCAP200
2003-01-23,782.15,783.0,773.85,775.05,NSE/CNXMIDCAP200
2003-01-24,775.45,778.75,753.15,754.55,NSE/CNXMIDCAP200
2003-01-27,757.25,757.25,727.1,729.75,NSE/CNXMIDCAP200
2003-01-28,729.5,739.9,725.95,738.65,NSE/CNXMIDCAP200
2003-01-29,739.0,748.0,738.05,739.15,NSE/CNXMIDCAP200
2003-01-30,740.4,744.2,735.95,737.25,NSE/CNXMIDCAP200
2003-01-31,737.45,737.45,731.25,734.7,NSE/CNXMIDCAP200
2003-02-03,736.2,748.7,736.2,747.95,NSE/CNXMIDCAP200
2003-02-04,750.15,756.3,748.35,749.05,NSE/CNXMIDCAP200
2003-02-05,747.95,749.95,740.95,742.7,NSE/CNXMIDCAP200
2003-02-06,743.1,748.9,741.2,748.1,NSE/CNXMIDCAP200
2003-02-07,750.3,752.5,746.35,747.25,NSE/CNXMIDCAP200
2003-02-10,747.7,748.75,734.85,735.8,NSE/CNXMIDCAP200
2003-02-11,738.7,740.45,732.5,733.1,NSE/CNXMIDCAP200
2003-02-12,734.4,734.7,727.55,728.4,NSE/CNXMIDCAP200
2003-02-14,729.35,729.35,716.5,717.35,NSE/CNXMIDCAP200
2003-02-17,725.35,740.1,725.35,738.9,NSE/CNXMIDCAP200
2003-02-18,741.85,746.6,741.85,742.6,NSE/CNXMIDCAP200
2003-02-19,743.2,750.55,743.2,748.45,NSE/CNXMIDCAP200
2003-02-20,749.55,752.05,744.2,747.7,NSE/CNXMIDCAP200
2003-02-21,747.1,749.65,745.25,746.8,NSE/CNXMIDCAP200
2003-02-24,750.1,754.2,750.1,751.6,NSE/CNXMIDCAP200
2003-02-25,750.9,750.9,741.35,741.95,NSE/CNXMIDCAP200
2003-02-26,745.35,745.75,736.35,736.7,NSE/CNXMIDCAP200
2003-02-27,738.15,747.0,736.45,744.7,NSE/CNXMIDCAP200
2003-02-28,748.35,755.2,742.2,744.3,NSE/CNXMIDCAP200
2003-03-03,752.0,754.55,744.35,745.0,NSE/CNXMIDCAP200
2003-03-04,746.75,746.75,733.85,734.2,NSE/CNXMIDCAP200
2003-03-05,734.6,734.6,720.3,727.6,NSE/CNXMIDCAP200
2003-03-06,728.15,729.45,722.0,723.4,NSE/CNXMIDCAP200
2003-03-07,720.4,720.4,707.35,708.8,NSE/CNXMIDCAP200
2003-03-10,709.6,711.7,696.0,697.1,NSE/CNXMIDCAP200
2003-03-11,692.75,700.0,688.5,698.85,NSE/CNXMIDCAP200
2003-03-12,699.2,707.65,697.0,697.55,NSE/CNXMIDCAP200
2003-03-13,698.45,699.15,692.0,694.7,NSE/CNXMIDCAP200
2003-03-17,691.35,691.35,683.7,688.8,NSE/CNXMIDCAP200
2003-03-19,692.0,696.45,689.4,690.25,NSE/CNXMIDCAP200
2003-03-20,690.2,700.95,686.35,699.4,NSE/CNXMIDCAP200
2003-03-21,700.65,706.15,700.35,703.95,NSE/CNXMIDCAP200
2003-03-22,706.4,710.15,706.4,709.2,NSE/CNXMIDCAP200
2003-03-24,709.45,709.45,693.65,694.35,NSE/CNXMIDCAP200
2003-03-25,690.25,691.65,685.35,690.6,NSE/CNXMIDCAP200
2003-03-26,691.4,698.75,688.2,689.4,NSE/CNXMIDCAP200
2003-03-27,689.7,691.4,686.75,687.1,NSE/CNXMIDCAP200
2003-03-28,687.5,691.8,684.45,685.5,NSE/CNXMIDCAP200
2003-03-31,684.85,684.85,667.5,668.8,NSE/CNXMIDCAP200
2003-04-01,668.9,678.95,668.9,676.0,NSE/CNXMIDCAP200
2003-04-02,676.4,691.1,676.4,689.65,NSE/CNXMIDCAP200
2003-04-03,694.45,700.75,694.45,700.35,NSE/CNXMIDCAP200
2003-04-04,700.25,715.55,700.15,714.7,NSE/CNXMIDCAP200
2003-04-07,718.0,731.0,718.0,729.85,NSE/CNXMIDCAP200
2003-04-08,728.25,733.5,725.25,730.95,NSE/CNXMIDCAP200
2003-04-09,730.2,732.15,723.5,724.65,NSE/CNXMIDCAP200
2003-04-10,722.1,722.2,702.7,703.95,NSE/CNXMIDCAP200
2003-04-11,704.2,713.9,699.25,706.9,NSE/CNXMIDCAP200
2003-04-15,710.8,716.9,705.6,712.75,NSE/CNXMIDCAP200
2003-04-16,713.95,715.75,713.0,714.15,NSE/CNXMIDCAP200
2003-04-17,712.75,713.2,705.8,707.55,NSE/CNXMIDCAP200
2003-04-21,707.15,720.2,707.15,719.65,NSE/CNXMIDCAP200
2003-04-22,718.05,724.05,718.05,720.8,NSE/CNXMIDCAP200
2003-04-23,723.3,725.5,715.75,716.9,NSE/CNXMIDCAP200
2003-04-24,716.5,721.35,715.4,716.15,NSE/CNXMIDCAP200
2003-04-25,716.4,719.2,714.15,714.9,NSE/CNXMIDCAP200
2003-04-28,716.8,723.75,716.65,722.55,NSE/CNXMIDCAP200
2003-04-29,724.25,727.5,721.0,721.95,NSE/CNXMIDCAP200
2003-04-30,723.25,727.45,723.25,725.65,NSE/CNXMIDCAP200
2003-05-02,729.85,743.55,729.85,742.8,NSE/CNXMIDCAP200
2003-05-05,749.85,762.4,749.7,760.5,NSE/CNXMIDCAP200
2003-05-06,762.2,770.15,762.2,764.95,NSE/CNXMIDCAP200
2003-05-07,767.15,770.7,760.7,761.25,NSE/CNXMIDCAP200
2003-05-08,762.5,765.0,758.1,759.95,NSE/CNXMIDCAP200
2003-05-09,758.55,764.65,758.55,763.2,NSE/CNXMIDCAP200
2003-05-12,764.65,776.05,764.65,773.6,NSE/CNXMIDCAP200
2003-05-13,775.6,788.8,775.6,787.55,NSE/CNXMIDCAP200
2003-05-14,789.3,800.0,789.3,797.55,NSE/CNXMIDCAP200
2003-05-15,799.45,813.5,799.45,812.5,NSE/CNXMIDCAP200
2003-05-16,814.3,824.15,809.65,817.1,NSE/CNXMIDCAP200
2003-05-19,818.25,824.0,809.95,810.95,NSE/CNXMIDCAP200
2003-05-20,808.15,821.3,806.6,819.5,NSE/CNXMIDCAP200
